User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.71,0.72,0.84,0.62,0.82,0.35,486,286,329,402,498,1112,1199,0.15,0.45,0.19,0.15,307.5,450,1155.5,376,414,474,633,1528,1598,8,0,0,86.44,34.58,34.58,1/1/2020 8:00,Ps800
0.7,0.72,0.84,0.61,0.81,0.34,564,335,385,473,585,1311,1421,0.15,0.36,0.15,0.15,360,529,1366,443,489,557,746,1809,1891,8,0,0,86.44,34.58,34.58,1/1/2020 8:20,Ps800
0.7,0.71,0.84,0.61,0.8,0.34,622,371,426,524,648,1453,1578,0.15,0.29,0.15,0.15,398.5,586,1515.5,490,543,617,827,2006,2097,8,0,0,86.44,34.58,34.58,1/1/2020 8:40,Ps800
0.7,0.71,0.84,0.61,0.8,0.34,671,403,462,570,702,1581,1722,0.15,0.23,0.15,0.15,432.5,636,1651.5,534,592,670,899,2190,2290,8,0,0,86.44,34.58,34.58,1/1/2020 9:00,Ps800
0.7,0.71,0.84,0.61,0.8,0.33,706,426,488,602,740,1671,1825,0.15,0.18,0.15,0.15,457,671,1748,565,626,708,950,2320,2428,8,0,0,86.44,34.58,34.58,1/1/2020 9:20,Ps800
0.7,0.71,0.84,0.62,0.8,0.34,778,473,542,670,821,1842,2004,0.15,0.15,0.15,0.15,507.5,745.5,1923,624,691,785,1052,2540,2661,8,0,0,86.44,34.58,34.58,1/1/2020 9:40,Ps800
0.68,0.7,0.85,0.62,0.8,0.32,706,436,506,612,750,1777,1923,0.15,0.16,0.15,0.15,471,681,1850,613,658,753,983,2509,2618,8,0,0,86.44,34.58,34.58,1/1/2020 10:00,Ps800
0.68,0.7,0.85,0.62,0.8,0.32,657,406,472,568,697,1665,1801,0.15,0.21,0.15,0.15,439,632.5,1733,575,615,705,916,2361,2463,8,0,0,86.44,34.58,34.58,1/1/2020 10:20,Ps800
0.68,0.7,0.85,0.62,0.79,0.31,897,561,650,786,962,2303,2505,0.15,0.15,0.15,0.15,605.5,874,2404,794,853,972,1268,3284,3430,8,0,0,86.44,34.58,34.58,1/1/2020 10:40,Ps800
0.68,0.7,0.85,0.62,0.78,0.31,925,580,667,815,992,2333,2562,0.15,0.15,0.15,0.15,623.5,903.5,2447.5,803,876,987,1300,3329,3493,8,0,0,86.44,34.58,34.58,1/1/2020 11:00,Ps800
0.68,0.7,0.85,0.61,0.79,0.32,685,423,489,591,721,1721,1888,0.15,0.18,0.15,0.15,456,656,1804.5,594,643,726,948,2479,2600,8,0,0,86.44,34.58,34.58,1/1/2020 11:20,Ps800
0.68,0.7,0.86,0.63,0.78,0.31,731,457,532,634,779,1911,2072,0.15,0.15,0.15,0.15,494.5,706.5,1991.5,662,702,803,1034,2758,2874,8,0,0,86.44,34.58,34.58,1/1/2020 11:40,Ps800
0.68,0.7,0.85,0.62,0.78,0.31,795,501,581,699,852,2060,2240,0.15,0.15,0.15,0.15,541,775.5,2150,721,770,872,1128,2991,3125,8,0,0,86.44,34.58,34.58,1/1/2020 12:00,Ps800
0.68,0.7,0.85,0.63,0.78,0.31,765,482,561,671,820,1990,2151,0.15,0.15,0.15,0.15,521.5,745.5,2070.5,698,741,843,1086,2889,3011,8,0,0,86.44,34.58,34.58,1/1/2020 12:20,Ps800
0.67,0.69,0.86,0.63,0.77,0.31,724,454,530,628,773,1916,2072,0.15,0.15,0.15,0.15,492,700.5,1994,665,701,803,1029,2780,2892,8,0,0,86.44,34.58,34.58,1/1/2020 12:40,Ps800
0.68,0.7,0.86,0.63,0.77,0.31,675,422,493,583,719,1776,1918,0.15,0.18,0.15,0.15,457.5,651,1847,616,649,745,955,2570,2673,8,0,0,86.44,34.58,34.58,1/1/2020 13:00,Ps800
0.68,0.7,0.85,0.63,0.78,0.31,651,406,475,563,693,1705,1837,0.15,0.21,0.15,0.15,440.5,628,1771,591,623,717,920,2455,2553,8,0,0,86.44,34.58,34.58,1/1/2020 13:20,Ps800
0.68,0.7,0.85,0.64,0.78,0.32,792,500,588,696,859,2082,2194,0.15,0.15,0.15,0.15,544,777.5,2138,727,758,881,1129,2966,3054,8,0,0,86.44,34.58,34.58,1/1/2020 13:40,Ps800
0.68,0.7,0.85,0.63,0.79,0.32,699,437,511,607,747,1822,1953,0.15,0.15,0.15,0.15,474,677,1887.5,632,665,768,988,2600,2701,8,0,0,86.44,34.58,34.58,1/1/2020 14:00,Ps800
0.69,0.71,0.85,0.64,0.78,0.33,755,474,558,660,817,1958,2045,0.15,0.15,0.15,0.15,516,738.5,2001.5,679,706,829,1065,2738,2811,8,0,0,86.44,34.58,34.58,1/1/2020 14:20,Ps800
0.69,0.71,0.85,0.64,0.79,0.33,690,431,507,599,743,1774,1848,0.15,0.16,0.15,0.15,469,671,1811,613,637,751,965,2464,2531,8,0,0,86.44,34.58,34.58,1/1/2020 14:40,Ps800
0.68,0.7,0.85,0.63,0.8,0.32,575,357,417,497,612,1464,1562,0.15,0.31,0.15,0.15,387,554.5,1513,508,536,622,803,2058,2139,8,0,0,86.44,34.58,34.58,1/1/2020 15:00,Ps800
0.69,0.7,0.85,0.64,0.8,0.33,631,393,459,549,675,1608,1709,0.15,0.24,0.15,0.15,426,612,1658.5,558,588,684,884,2247,2334,8,0,0,86.44,34.58,34.58,1/1/2020 15:20,Ps800
0.69,0.7,0.85,0.64,0.8,0.33,632,394,460,551,677,1605,1701,0.15,0.24,0.15,0.15,427,614,1653,557,587,684,885,2231,2317,8,0,0,86.44,34.58,34.58,1/1/2020 15:40,Ps800
0.69,0.71,0.85,0.64,0.8,0.33,559,347,405,485,596,1407,1491,0.15,0.33,0.15,0.15,376,540.5,1449,489,515,601,778,1951,2028,8,0,0,86.44,34.58,34.58,1/1/2020 16:00,Ps800
0.69,0.71,0.84,0.64,0.8,0.33,564,350,409,490,603,1416,1496,0.15,0.32,0.15,0.15,379.5,546.5,1456,492,518,605,784,1955,2031,8,0,0,86.44,34.58,34.58,1/1/2020 16:20,Ps800
0.69,0.71,0.85,0.64,0.8,0.33,433,267,312,374,460,1079,1143,0.23,0.48,0.25,0.15,289.5,417,1111,375,396,462,599,1490,1551,8,0,0,86.44,34.58,34.58,1/1/2020 16:40,Ps800
0.69,0.71,0.85,0.64,0.8,0.33,401,248,289,347,426,998,1057,0.28,0.52,0.31,0.15,268.5,386.5,1027.5,346,366,427,554,1376,1432,8,0,0,86.44,34.58,34.58,1/1/2020 17:00,Ps800
0.69,0.71,0.85,0.62,0.8,0.33,455,277,320,389,478,1103,1188,0.19,0.47,0.22,0.15,298.5,433.5,1145.5,379,410,471,620,1531,1598,8,0,0,86.44,34.58,34.58,1/2/2020 8:00,Ps800
0.69,0.71,0.85,0.63,0.8,0.33,359,219,255,308,378,880,943,0.36,0.58,0.39,0.15,237,343,911.5,304,326,376,491,1222,1275,8,0,0,86.44,34.58,34.58,1/2/2020 8:20,Ps800
0.69,0.71,0.85,0.62,0.8,0.33,510,311,361,438,537,1249,1344,0.15,0.4,0.15,0.15,336,487.5,1296.5,430,463,533,699,1737,1813,8,0,0,86.44,34.58,34.58,1/2/2020 8:40,Ps800
0.7,0.71,0.85,0.61,0.81,0.34,572,340,389,478,591,1333,1455,0.15,0.35,0.15,0.15,364.5,534.5,1394,449,498,564,755,1854,1940,8,0,0,86.44,34.58,34.58,1/2/2020 9:00,Ps800
0.68,0.7,0.85,0.62,0.79,0.32,798,491,567,693,849,1971,2138,0.15,0.15,0.15,0.15,529,771,2054.5,675,734,837,1105,2756,2879,8,0,0,86.44,34.58,34.58,1/2/2020 9:20,Ps800
0.68,0.7,0.85,0.62,0.8,0.32,697,430,498,604,740,1739,1880,0.15,0.17,0.15,0.15,464,672,1809.5,599,645,739,968,2442,2549,8,0,0,86.44,34.58,34.58,1/2/2020 9:40,Ps800
0.68,0.7,0.85,0.62,0.8,0.32,737,456,529,640,784,1853,2006,0.15,0.15,0.15,0.15,492.5,712,1929.5,639,686,786,1027,2612,2727,8,0,0,86.44,34.58,34.58,1/2/2020 10:00,Ps800
0.69,0.71,0.85,0.62,0.79,0.33,970,601,688,849,1035,2365,2584,0.15,0.15,0.15,0.15,644.5,942,2474.5,806,888,1005,1339,3298,3462,8,0,0,86.44,34.58,34.58,1/2/2020 10:20,Ps800
0.68,0.7,0.85,0.61,0.78,0.32,922,575,659,810,986,2291,2515,0.15,0.15,0.15,0.15,617,898,2403,784,861,970,1286,3240,3399,8,0,0,86.44,34.58,34.58,1/2/2020 10:40,Ps800
