User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.76,0.75,0.83,0.6,0.82,0.35,525,292,329,415,530,1245,1309,0.15,0.44,0.15,0.15,310.5,472.5,1277,374,451,500,664,1738,1757,4,0,0,93.33,34.58,34.58,1/1/2020 8:00,Ps400
0.75,0.75,0.83,0.6,0.81,0.34,610,342,385,488,623,1471,1555,0.15,0.35,0.15,0.15,363.5,555.5,1513,441,533,590,787,2062,2080,4,0,0,93.33,34.58,34.58,1/1/2020 8:20,Ps400
0.75,0.74,0.84,0.6,0.81,0.34,672,379,427,542,691,1632,1728,0.15,0.28,0.15,0.15,403,616.5,1680,488,591,654,875,2288,2307,4,0,0,93.33,34.58,34.58,1/1/2020 8:40,Ps400
0.75,0.74,0.84,0.6,0.81,0.33,726,411,464,589,750,1778,1889,0.15,0.22,0.15,0.15,437.5,669.5,1833.5,532,643,712,954,2501,2519,4,0,0,93.33,34.58,34.58,1/1/2020 9:00,Ps400
0.75,0.74,0.84,0.59,0.81,0.33,763,434,490,622,791,1883,2004,0.15,0.17,0.15,0.15,462,706.5,1943.5,563,681,754,1009,2654,2670,4,0,0,93.33,34.58,34.58,1/1/2020 9:20,Ps400
0.75,0.74,0.84,0.6,0.8,0.34,838,483,545,694,881,2077,2202,0.15,0.15,0.15,0.15,514,787.5,2139.5,623,751,834,1118,2901,2922,4,0,0,93.33,34.58,34.58,1/1/2020 9:40,Ps400
0.74,0.73,0.84,0.61,0.81,0.32,755,445,510,637,801,1998,2121,0.15,0.15,0.15,0.15,477.5,719,2059.5,616,728,807,1051,2891,2858,4,0,0,93.33,34.58,34.58,1/1/2020 10:00,Ps400
0.74,0.73,0.85,0.61,0.81,0.32,703,415,476,592,744,1872,1988,0.15,0.2,0.15,0.15,445.5,668,1930,578,682,756,980,2724,2688,4,0,0,93.33,34.58,34.58,1/1/2020 10:20,Ps400
0.74,0.72,0.84,0.61,0.8,0.31,960,572,656,818,1028,2595,2770,0.15,0.15,0.15,0.15,614,923,2682.5,799,946,1048,1363,3793,3743,4,0,0,93.33,34.58,34.58,1/1/2020 10:40,Ps400
0.74,0.73,0.84,0.6,0.79,0.31,991,592,672,848,1063,2638,2828,0.15,0.15,0.15,0.15,632,955.5,2733,806,965,1071,1403,3842,3814,4,0,0,93.33,34.58,34.58,1/1/2020 11:00,Ps400
0.75,0.73,0.85,0.6,0.8,0.31,734,432,491,614,769,1945,2082,0.15,0.17,0.15,0.15,461.5,691.5,2013.5,596,712,788,1019,2866,2839,4,0,0,93.33,34.58,34.58,1/1/2020 11:20,Ps400
0.74,0.72,0.85,0.61,0.81,0.31,781,466,536,661,831,2153,2295,0.15,0.15,0.15,0.15,501,746,2224,667,784,867,1114,3195,3137,4,0,0,93.33,34.58,34.58,1/1/2020 11:40,Ps400
0.74,0.72,0.85,0.61,0.8,0.31,848,511,585,729,912,2322,2472,0.15,0.15,0.15,0.15,548,820.5,2397,726,857,954,1223,3455,3388,4,0,0,93.33,34.58,34.58,1/1/2020 12:00,Ps400
0.74,0.72,0.85,0.62,0.8,0.31,815,492,565,702,878,2238,2372,0.15,0.15,0.15,0.15,528.5,790,2305,705,827,921,1177,3331,3256,4,0,0,93.33,34.58,34.58,1/1/2020 12:20,Ps400
0.74,0.72,0.85,0.61,0.81,0.31,774,463,534,656,824,2158,2298,0.15,0.15,0.15,0.15,498.5,740,2228,671,785,868,1111,3221,3153,4,0,0,93.33,34.58,34.58,1/1/2020 12:40,Ps400
0.74,0.72,0.85,0.62,0.81,0.31,721,431,496,610,767,2000,2126,0.15,0.17,0.15,0.15,463.5,688.5,2063,622,727,805,1030,2977,2915,4,0,0,93.33,34.58,34.58,1/1/2020 13:00,Ps400
0.74,0.73,0.85,0.62,0.81,0.31,695,415,478,588,740,1917,2035,0.15,0.2,0.15,0.15,446.5,664,1976,597,697,772,990,2841,2784,4,0,0,93.33,34.58,34.58,1/1/2020 13:20,Ps400
0.74,0.73,0.85,0.63,0.8,0.32,840,512,593,732,925,2318,2422,0.15,0.15,0.15,0.15,552.5,828.5,2370,738,849,951,1222,3392,3290,4,0,0,93.33,34.58,34.58,1/1/2020 13:40,Ps400
0.74,0.73,0.85,0.62,0.81,0.32,745,446,515,635,800,2044,2162,0.15,0.15,0.15,0.15,480.5,717.5,2103,638,743,825,1062,3003,2941,4,0,0,93.33,34.58,34.58,1/1/2020 14:00,Ps400
0.75,0.73,0.85,0.63,0.8,0.33,801,485,562,694,882,2171,2261,0.15,0.15,0.15,0.15,523.5,788,2216,689,788,884,1147,3128,3039,4,0,0,93.33,34.58,34.58,1/1/2020 14:20,Ps400
0.75,0.74,0.85,0.63,0.8,0.33,733,441,510,630,803,1966,2046,0.15,0.15,0.15,0.15,475.5,716.5,2006,622,711,797,1036,2819,2745,4,0,0,93.33,34.58,34.58,1/1/2020 14:40,Ps400
0.75,0.73,0.85,0.62,0.81,0.32,612,365,419,520,656,1639,1726,0.15,0.3,0.15,0.15,392,588,1682.5,512,597,664,858,2371,2330,4,0,0,93.33,34.58,34.58,1/1/2020 15:00,Ps400
0.75,0.73,0.85,0.62,0.81,0.33,672,402,463,574,726,1798,1889,0.15,0.23,0.15,0.15,432.5,650,1843.5,563,654,729,945,2587,2540,4,0,0,93.33,34.58,34.58,1/1/2020 15:20,Ps400
0.75,0.73,0.85,0.62,0.81,0.33,673,402,464,576,729,1792,1880,0.15,0.23,0.15,0.15,433,652.5,1836,562,652,728,945,2567,2521,4,0,0,93.33,34.58,34.58,1/1/2020 15:40,Ps400
0.74,0.73,0.85,0.62,0.81,0.33,595,355,408,508,642,1571,1647,0.15,0.32,0.15,0.15,381.5,575,1609,493,572,639,830,2243,2206,4,0,0,93.33,34.58,34.58,1/1/2020 16:00,Ps400
0.75,0.73,0.85,0.62,0.81,0.33,600,358,412,513,650,1580,1653,0.15,0.31,0.15,0.15,385,581.5,1616.5,496,575,643,837,2247,2209,4,0,0,93.33,34.58,34.58,1/1/2020 16:20,Ps400
0.75,0.73,0.85,0.62,0.81,0.33,461,273,314,392,495,1205,1261,0.18,0.47,0.21,0.15,293.5,443.5,1233,378,439,490,637,1713,1688,4,0,0,93.33,34.58,34.58,1/1/2020 16:40,Ps400
0.75,0.73,0.85,0.62,0.81,0.33,427,253,291,363,459,1114,1165,0.24,0.51,0.26,0.15,272,411,1139.5,349,406,453,590,1581,1559,4,0,0,93.33,34.58,34.58,1/1/2020 17:00,Ps400
0.75,0.74,0.84,0.61,0.81,0.33,487,282,322,405,511,1236,1305,0.15,0.46,0.18,0.15,302,458,1270.5,380,451,501,657,1756,1746,4,0,0,93.33,34.58,34.58,1/2/2020 8:00,Ps400
0.75,0.74,0.85,0.61,0.82,0.33,384,224,256,321,404,985,1037,0.31,0.57,0.35,0.15,240,362.5,1011,305,360,400,521,1403,1390,4,0,0,93.33,34.58,34.58,1/2/2020 8:20,Ps400
0.75,0.73,0.85,0.61,0.81,0.33,545,318,363,456,575,1400,1478,0.15,0.39,0.15,0.15,340.5,515.5,1439,432,511,567,742,1995,1979,4,0,0,93.33,34.58,34.58,1/2/2020 8:40,Ps400
0.75,0.74,0.83,0.59,0.81,0.34,620,346,390,493,629,1500,1595,0.15,0.34,0.15,0.15,368,561,1547.5,447,542,598,799,2118,2137,4,0,0,93.33,34.58,34.58,1/2/2020 9:00,Ps400
0.74,0.73,0.84,0.6,0.81,0.32,855,501,572,720,909,2216,2356,0.15,0.15,0.15,0.15,536.5,814.5,2286,677,807,895,1179,3167,3147,4,0,0,93.33,34.58,34.58,1/2/2020 9:20,Ps400
0.74,0.73,0.84,0.61,0.81,0.32,746,439,502,628,791,1954,2072,0.15,0.16,0.15,0.15,470.5,709.5,2013,602,713,790,1032,2810,2783,4,0,0,93.33,34.58,34.58,1/2/2020 9:40,Ps400
0.74,0.73,0.84,0.61,0.81,0.32,788,465,533,666,838,2083,2213,0.15,0.15,0.15,0.15,499,752,2148,642,760,842,1098,3010,2977,4,0,0,93.33,34.58,34.58,1/2/2020 10:00,Ps400
0.74,0.74,0.84,0.6,0.8,0.32,1040,614,693,881,1112,2669,2846,0.15,0.15,0.15,0.15,653.5,996.5,2757.5,807,969,1078,1433,3782,3792,4,0,0,93.33,34.58,34.58,1/2/2020 10:20,Ps400
0.74,0.73,0.84,0.6,0.79,0.32,989,586,664,841,1057,2589,2774,0.15,0.15,0.15,0.15,625,949,2681.5,786,944,1047,1382,3729,3719,4,0,0,93.33,34.58,34.58,1/2/2020 10:40,Ps400
0.74,0.73,0.85,0.61,0.81,0.31,766,455,522,647,813,2080,2215,0.15,0.15,0.15,0.15,488.5,730,2147.5,643,757,838,1082,3061,3013,4,0,0,93.33,34.58,34.58,1/2/2020 11:00,Ps400
0.74,0.72,0.84,0.6,0.79,0.31,1083,655,745,941,1178,2923,3125,0.15,0.15,0.15,0.15,700,1059.5,3024,902,1074,1196,1560,4271,4224,4,0,0,93.33,34.58,34.58,1/2/2020 11:20,Ps400
0.74,0.73,0.85,0.61,0.79,0.31,1043,634,721,912,1142,2792,2965,0.15,0.15,0.15,0.15,677.5,1027,2878.5,871,1033,1155,1502,4068,4018,4,0,0,93.33,34.58,34.58,1/2/2020 11:40,Ps400
0.74,0.73,0.84,0.61,0.78,0.31,974,598,683,863,1080,2641,2795,0.15,0.15,0.15,0.15,640.5,971.5,2718,833,983,1102,1427,3860,3789,4,0,0,93.33,34.58,34.58,1/2/2020 12:00,Ps400
0.74,0.72,0.85,0.62,0.79,0.31,937,571,656,816,1022,2601,2759,0.15,0.15,0.15,0.15,613.5,919,2680,822,964,1075,1374,3882,3786,4,0,0,93.33,34.58,34.58,1/2/2020 12:20,Ps400
0.74,0.73,0.85,0.62,0.79,0.31,1081,662,760,951,1195,2933,3078,0.15,0.15,0.15,0.15,711,1073,3005.5,940,1097,1231,1580,4313,4196,4,0,0,93.33,34.58,34.58,1/2/2020 12:40,Ps400
0.74,0.73,0.84,0.63,0.78,0.32,1015,634,729,922,1163,2748,2852,0.15,0.15,0.15,0.15,681.5,1042.5,2800,884,1026,1159,1516,3932,3825,4,0,0,93.33,34.58,34.58,1/2/2020 13:00,Ps400
0.74,0.72,0.85,0.63,0.79,0.31,965,593,687,850,1071,2693,2821,0.15,0.15,0.15,0.15,640,960.5,2757,861,993,1113,1426,3970,3844,4,0,0,93.33,34.58,34.58,1/2/2020 13:20,Ps400
0.74,0.73,0.85,0.63,0.79,0.32,1007,613,709,885,1123,2703,2805,0.15,0.15,0.15,0.15,661,1004,2754,864,996,1121,1460,3885,3769,4,0,0,93.33,34.58,34.58,1/2/2020 13:40,Ps400
0.74,0.73,0.84,0.63,0.78,0.33,966,592,684,862,1098,2563,2642,0.15,0.15,0.15,0.15,638,980,2602.5,817,938,1061,1406,3593,3491,4,0,0,93.33,34.58,34.58,1/2/2020 14:00,Ps400
0.75,0.73,0.85,0.63,0.8,0.33,1090,659,763,950,1211,2902,3011,0.15,0.15,0.15,0.15,711,1080.5,2956.5,922,1058,1190,1560,4129,4011,4,0,0,93.33,34.58,34.58,1/2/2020 14:20,Ps400
0.75,0.74,0.85,0.63,0.8,0.33,1292,775,894,1118,1427,3382,3505,0.15,0.15,0.15,0.15,834.5,1272.5,3443.5,1069,1229,1383,1822,4763,4649,4,0,0,93.33,34.58,34.58,1/2/2020 14:40,Ps400
0.75,0.73,0.85,0.62,0.81,0.32,447,264,304,376,474,1187,1251,0.2,0.49,0.24,0.15,284,425,1219,370,432,480,620,1718,1692,4,0,0,93.33,34.58,34.58,1/2/2020 15:00,Ps400
0.75,0.74,0.85,0.63,0.8,0.34,789,472,546,678,868,2074,2156,0.15,0.15,0.15,0.15,509,773,2115,656,749,842,1107,2938,2864,4,0,0,93.33,34.58,34.58,1/2/2020 15:20,Ps400
0.75,0.75,0.85,0.63,0.81,0.35,789,466,535,672,863,1990,2059,0.15,0.15,0.15,0.15,500.5,767.5,2024.5,628,719,812,1080,2764,2708,4,0,0,93.33,34.58,34.58,1/2/2020 15:40,Ps400
0.76,0.75,0.84,0.62,0.81,0.35,715,418,479,602,773,1784,1849,0.15,0.2,0.15,0.15,448.5,687.5,1816.5,561,645,727,966,2483,2440,4,0,0,93.33,34.58,34.58,1/2/2020 16:00,Ps400
0.77,0.76,0.84,0.62,0.82,0.36,555,318,363,455,586,1348,1397,0.15,0.39,0.15,0.15,340.5,520.5,1372.5,422,487,548,726,1879,1857,4,0,0,93.33,34.58,34.58,1/2/2020 16:20,Ps400
0.76,0.75,0.85,0.62,0.81,0.35,804,471,540,680,873,2005,2080,0.15,0.15,0.15,0.15,505.5,776.5,2042.5,631,726,820,1090,2784,2741,4,0,0,93.33,34.58,34.58,1/2/2020 16:40,Ps400
0.78,0.76,0.84,0.62,0.82,0.36,391,221,250,311,402,937,974,0.3,0.58,0.36,0.15,235.5,356.5,955.5,292,337,378,497,1320,1312,4,0,0,93.33,34.58,34.58,1/2/2020 17:00,Ps400
0.75,0.73,0.84,0.61,0.81,0.33,429,249,284,357,450,1093,1153,0.23,0.52,0.28,0.15,266.5,403.5,1123,337,399,443,579,1554,1544,4,0,0,93.33,34.58,34.58,1/3/2020 8:00,Ps400
0.75,0.74,0.85,0.61,0.82,0.33,418,244,278,349,440,1071,1129,0.25,0.53,0.29,0.15,261,394.5,1100,331,391,435,567,1526,1513,4,0,0,93.33,34.58,34.58,1/3/2020 8:20,Ps400
0.75,0.73,0.85,0.61,0.81,0.32,529,309,353,442,558,1361,1437,0.15,0.41,0.15,0.15,331,500,1399,420,497,551,721,1941,1925,4,0,0,93.33,34.58,34.58,1/3/2020 8:40,Ps400
0.74,0.73,0.84,0.61,0.81,0.32,674,394,450,565,713,1739,1841,0.15,0.24,0.15,0.15,422,639,1790,534,634,704,923,2482,2464,4,0,0,93.33,34.58,34.58,1/3/2020 9:00,Ps400
0.74,0.73,0.84,0.61,0.81,0.32,765,449,513,644,812,1986,2106,0.15,0.15,0.15,0.15,481,728,2046,609,724,803,1054,2841,2819,4,0,0,93.33,34.58,34.58,1/3/2020 9:20,Ps400
0.74,0.73,0.85,0.61,0.81,0.32,700,411,471,588,741,1834,1944,0.15,0.21,0.15,0.15,441,664.5,1889,565,669,742,967,2641,2614,4,0,0,93.33,34.58,34.58,1/3/2020 9:40,Ps400
0.75,0.73,0.85,0.61,0.81,0.32,578,340,390,485,611,1525,1613,0.15,0.35,0.15,0.15,365,548,1569,472,556,616,799,2205,2178,4,0,0,93.33,34.58,34.58,1/3/2020 10:00,Ps400
0.74,0.73,0.85,0.61,0.81,0.32,640,377,433,538,677,1700,1802,0.15,0.28,0.15,0.15,405,607.5,1751,526,620,687,889,2469,2437,4,0,0,93.33,34.58,34.58,1/3/2020 10:20,Ps400
0.74,0.73,0.85,0.61,0.81,0.32,745,441,506,629,790,2001,2127,0.15,0.15,0.15,0.15,473.5,709.5,2064,618,729,807,1045,2923,2882,4,0,0,93.33,34.58,34.58,1/3/2020 10:40,Ps400
0.74,0.72,0.85,0.61,0.81,0.31,877,523,601,746,937,2387,2544,0.15,0.15,0.15,0.15,562,841.5,2465.5,737,870,963,1246,3505,3453,4,0,0,93.33,34.58,34.58,1/3/2020 11:00,Ps400
0.74,0.73,0.85,0.6,0.8,0.31,881,526,598,751,940,2363,2531,0.15,0.15,0.15,0.15,562,845.5,2447,726,867,961,1248,3475,3438,4,0,0,93.33,34.58,34.58,1/3/2020 11:20,Ps400
0.74,0.72,0.85,0.61,0.81,0.31,758,452,520,641,805,2085,2221,0.15,0.15,0.15,0.15,486,723,2153,646,759,839,1079,3092,3036,4,0,0,93.33,34.58,34.58,1/3/2020 11:40,Ps400
0.75,0.72,0.85,0.61,0.81,0.31,692,412,474,583,732,1905,2028,0.15,0.21,0.15,0.15,443,657.5,1966.5,591,693,766,982,2831,2778,4,0,0,93.33,34.58,34.58,1/3/2020 12:00,Ps400
0.74,0.72,0.85,0.62,0.79,0.31,916,558,640,796,997,2540,2695,0.15,0.15,0.15,0.15,599,896.5,2617.5,803,942,1050,1341,3793,3700,4,0,0,93.33,34.58,34.58,1/3/2020 12:20,Ps400
0.74,0.72,0.85,0.62,0.79,0.31,927,567,654,810,1016,2589,2735,0.15,0.15,0.15,0.15,610.5,913,2662,823,960,1072,1366,3865,3756,4,0,0,93.33,34.58,34.58,1/3/2020 12:40,Ps400
0.74,0.72,0.85,0.62,0.79,0.31,956,588,678,841,1057,2669,2805,0.15,0.15,0.15,0.15,633,949,2737,852,988,1106,1414,3955,3837,4,0,0,93.33,34.58,34.58,1/3/2020 13:00,Ps400
0.74,0.73,0.85,0.63,0.79,0.32,1003,614,709,884,1119,2713,2823,0.15,0.15,0.15,0.15,661.5,1001.5,2768,871,1007,1133,1465,3941,3821,4,0,0,93.33,34.58,34.58,1/3/2020 13:20,Ps400
0.74,0.73,0.85,0.63,0.79,0.32,938,570,660,821,1041,2524,2622,0.15,0.15,0.15,0.15,615,931,2573,808,931,1046,1357,3648,3536,4,0,0,93.33,34.58,34.58,1/3/2020 13:40,Ps400
0.74,0.73,0.85,0.63,0.79,0.32,981,601,698,863,1094,2704,2818,0.15,0.15,0.15,0.15,649.5,978.5,2761,863,989,1110,1436,3922,3796,4,0,0,93.33,34.58,34.58,1/3/2020 14:00,Ps400
