User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.8,0.82,0.82,0.74,0.62,0.79,865,991,1078,1128,1053,384,327,0.15,0.15,0.15,0.36,1034.5,1090.5,355.5,966,849,960,975,268,371,0,4,8,34.55,93.33,86.54,1/1/2020 8:00,Ps048
0.79,0.82,0.82,0.74,0.62,0.79,1001,1169,1276,1334,1244,450,383,0.15,0.15,0.15,0.25,1222.5,1289,416.5,1125,992,1120,1136,309,432,0,4,8,34.55,93.33,86.54,1/1/2020 8:20,Ps048
0.79,0.81,0.82,0.73,0.62,0.78,1101,1296,1417,1480,1381,498,425,0.15,0.15,0.15,0.17,1356.5,1430.5,461.5,1241,1098,1236,1255,339,477,0,4,8,34.55,93.33,86.54,1/1/2020 8:40,Ps048
0.79,0.81,0.83,0.73,0.62,0.78,1189,1411,1546,1613,1506,540,461,0.15,0.15,0.15,0.15,1478.5,1559.5,500.5,1339,1187,1335,1355,364,515,0,4,8,34.55,93.33,86.54,1/1/2020 9:00,Ps048
0.79,0.81,0.83,0.73,0.63,0.78,1251,1491,1639,1706,1594,569,487,0.15,0.15,0.15,0.15,1565,1650,528,1406,1247,1403,1422,381,541,0,4,8,34.55,93.33,86.54,1/1/2020 9:20,Ps048
0.78,0.8,0.83,0.73,0.62,0.78,1384,1644,1806,1876,1753,637,543,0.15,0.15,0.15,0.15,1725,1814.5,590,1550,1399,1542,1593,423,604,0,4,8,34.55,93.33,86.54,1/1/2020 9:40,Ps048
0.77,0.8,0.83,0.73,0.62,0.76,1300,1556,1719,1788,1659,576,500,0.15,0.15,0.15,0.15,1637.5,1723.5,538,1382,1227,1395,1410,372,523,0,4,8,34.55,93.33,86.54,1/1/2020 10:00,Ps048
0.77,0.79,0.83,0.73,0.62,0.76,1216,1454,1608,1674,1552,534,464,0.15,0.15,0.15,0.15,1531,1613,499,1282,1135,1296,1307,346,483,0,4,8,34.55,93.33,86.54,1/1/2020 10:20,Ps048
0.77,0.79,0.83,0.72,0.62,0.76,1656,2014,2234,2321,2154,737,642,0.15,0.15,0.15,0.15,2124,2237.5,689.5,1754,1562,1774,1794,468,663,0,4,8,34.55,93.33,86.54,1/1/2020 10:40,Ps048
0.76,0.81,0.83,0.71,0.63,0.76,1674,2056,2285,2367,2204,762,661,0.15,0.15,0.15,0.15,2170.5,2285.5,711.5,1818,1619,1827,1843,487,696,0,4,8,34.55,93.33,86.54,1/1/2020 11:00,Ps048
0.77,0.78,0.83,0.72,0.63,0.76,1256,1512,1679,1743,1623,547,480,0.15,0.15,0.15,0.15,1595.5,1683,513.5,1330,1162,1340,1328,356,501,0,4,8,34.55,93.33,86.54,1/1/2020 11:20,Ps048
0.77,0.76,0.83,0.73,0.62,0.75,1369,1659,1842,1919,1775,592,519,0.15,0.15,0.15,0.15,1750.5,1847,555.5,1415,1246,1436,1441,379,527,0,4,8,34.55,93.33,86.54,1/1/2020 11:40,Ps048
