User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.77,0.53,0.82,0.86,0.76,0.37,1208,410,528,1381,1488,1470,1447,0.15,0.16,0.15,0.15,469,1434.5,1458.5,478,650,1740,1917,1944,1834,4,4,0,93.33,93.33,34.58,1/1/2020 8:00,Ps440
0.77,0.53,0.81,0.85,0.77,0.37,1399,480,619,1633,1763,1735,1717,0.15,0.15,0.15,0.15,549.5,1698,1726,561,768,2063,2275,2305,2171,4,4,0,93.33,93.33,34.58,1/1/2020 8:20,Ps440
0.77,0.53,0.81,0.85,0.77,0.36,1539,532,686,1813,1959,1925,1909,0.15,0.15,0.15,0.15,609,1886,1917,621,853,2288,2527,2559,2407,4,4,0,93.33,93.33,34.58,1/1/2020 8:40,Ps440
0.77,0.53,0.81,0.84,0.77,0.36,1662,577,744,1976,2138,2096,2084,0.15,0.15,0.15,0.15,660.5,2057,2090,675,929,2500,2763,2795,2628,4,4,0,93.33,93.33,34.58,1/1/2020 9:00,Ps440
0.77,0.53,0.8,0.84,0.77,0.36,1748,609,785,2091,2265,2215,2209,0.15,0.15,0.15,0.15,697,2178,2212,714,982,2651,2931,2963,2786,4,4,0,93.33,93.33,34.58,1/1/2020 9:20,Ps440
0.77,0.53,0.8,0.84,0.77,0.36,1919,680,875,2302,2490,2447,2426,0.15,0.15,0.15,0.15,777.5,2396,2436.5,791,1091,2903,3214,3246,3051,4,4,0,93.33,93.33,34.58,1/1/2020 9:40,Ps440
0.76,0.53,0.8,0.84,0.75,0.34,1791,625,802,2203,2357,2323,2303,0.15,0.15,0.15,0.15,713.5,2280,2313,764,1016,2895,3135,3177,3003,4,4,0,93.33,93.33,34.58,1/1/2020 10:00,Ps440
0.76,0.53,0.8,0.84,0.75,0.34,1676,582,745,2064,2203,2173,2153,0.15,0.15,0.15,0.15,663.5,2133.5,2163,716,946,2727,2944,2984,2825,4,4,0,93.33,93.33,34.58,1/1/2020 10:20,Ps440
0.76,0.53,0.8,0.83,0.75,0.34,2281,801,1026,2862,3065,3012,2998,0.15,0.15,0.15,0.15,913.5,2963.5,3005,986,1312,3792,4105,4159,3931,4,4,0,93.33,93.33,34.58,1/1/2020 10:40,Ps440
0.76,0.53,0.79,0.82,0.76,0.34,2317,826,1059,2914,3146,3063,3078,0.15,0.15,0.15,0.15,942.5,3030,3070.5,1001,1351,3837,4191,4233,3994,4,4,0,93.33,93.33,34.58,1/1/2020 11:00,Ps440
0.76,0.53,0.8,0.83,0.76,0.34,1744,600,766,2147,2310,2246,2259,0.15,0.15,0.15,0.15,683,2228.5,2252.5,738,979,2859,3104,3136,2973,4,4,0,93.33,93.33,34.58,1/1/2020 11:20,Ps440
0.76,0.53,0.8,0.84,0.74,0.33,1886,650,829,2370,2520,2486,2468,0.15,0.15,0.15,0.15,739.5,2445,2477,818,1067,3193,3425,3475,3297,4,4,0,93.33,93.33,34.58,1/1/2020 11:40,Ps440
0.76,0.53,0.79,0.83,0.74,0.33,2023,714,912,2553,2726,2678,2668,0.15,0.15,0.15,0.15,813,2639.5,2673,891,1170,3455,3713,3766,3565,4,4,0,93.33,93.33,34.58,1/1/2020 12:00,Ps440
0.76,0.53,0.79,0.83,0.74,0.33,1951,689,880,2458,2612,2582,2556,0.15,0.15,0.15,0.15,784.5,2535,2569,864,1126,3335,3568,3626,3433,4,4,0,93.33,93.33,34.58,1/1/2020 12:20,Ps440
0.76,0.53,0.8,0.84,0.74,0.33,1878,646,823,2374,2515,2488,2464,0.15,0.15,0.15,0.15,734.5,2444.5,2476,820,1062,3219,3439,3493,3316,4,4,0,93.33,93.33,34.58,1/1/2020 12:40,Ps440
0.76,0.53,0.8,0.84,0.74,0.33,1747,601,766,2200,2330,2307,2281,0.15,0.15,0.15,0.15,683.5,2265,2294,762,986,2977,3179,3229,3066,4,4,0,93.33,93.33,34.58,1/1/2020 13:00,Ps440
0.76,0.53,0.8,0.84,0.74,0.34,1681,580,741,2109,2233,2214,2186,0.15,0.15,0.15,0.15,660.5,2171,2200,732,949,2843,3038,3086,2929,4,4,0,93.33,93.33,34.58,1/1/2020 13:20,Ps440
