User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.77,0.73,0.66,0.67,0.77,0.35,657,1336,1360,597,584,984,1054,0.15,0.15,0.15,0.15,1348,590.5,1019,1754,1710,730,645,1382,1388,2,0,4,86.57,34.58,93.33,1/1/2020 8:00,Ps204
0.76,0.72,0.66,0.67,0.76,0.35,760,1579,1613,701,686,1163,1246,0.15,0.15,0.15,0.15,1596,693.5,1204.5,2075,2029,860,764,1635,1642,2,0,4,86.57,34.58,93.33,1/1/2020 8:20,Ps204
0.76,0.72,0.66,0.67,0.76,0.35,836,1752,1792,777,761,1292,1383,0.15,0.15,0.15,0.15,1772,769,1337.5,2300,2252,955,849,1814,1821,2,0,4,86.57,34.58,93.33,1/1/2020 8:40,Ps204
0.76,0.72,0.66,0.67,0.76,0.34,902,1909,1957,844,826,1408,1508,0.15,0.15,0.15,0.15,1933,835,1458,2510,2462,1038,925,1979,1987,2,0,4,86.57,34.58,93.33,1/1/2020 9:00,Ps204
0.76,0.72,0.66,0.67,0.76,0.34,946,2020,2074,890,871,1491,1597,0.15,0.15,0.15,0.15,2047,880.5,1544,2659,2612,1096,979,2098,2106,2,0,4,86.57,34.58,93.33,1/1/2020 9:20,Ps204
0.76,0.72,0.66,0.67,0.76,0.34,1053,2219,2275,994,971,1653,1759,0.15,0.15,0.15,0.15,2247,982.5,1706,2909,2860,1219,1086,2307,2312,2,0,4,86.57,34.58,93.33,1/1/2020 9:40,Ps204
0.74,0.73,0.66,0.68,0.74,0.32,959,2123,2163,895,882,1544,1673,0.15,0.15,0.15,0.15,2143,888.5,1608.5,2887,2812,1136,1025,2240,2242,2,0,4,86.57,34.58,93.33,1/1/2020 10:00,Ps204
0.74,0.74,0.66,0.68,0.74,0.32,895,1989,2024,830,820,1441,1565,0.15,0.15,0.15,0.15,2006.5,825,1503,2720,2645,1058,955,2105,2106,2,0,4,86.57,34.58,93.33,1/1/2020 10:20,Ps204
0.74,0.73,0.66,0.68,0.74,0.32,1219,2756,2815,1149,1132,2000,2172,0.15,0.15,0.15,0.15,2785.5,1140.5,2086,3776,3684,1468,1329,2928,2930,2,0,4,86.57,34.58,93.33,1/1/2020 10:40,Ps204
0.74,0.72,0.67,0.67,0.74,0.32,1246,2806,2886,1193,1171,2060,2219,0.15,0.15,0.15,0.15,2846,1182,2139.5,3816,3751,1509,1364,2979,2991,2,0,4,86.57,34.58,93.33,1/1/2020 11:00,Ps204
0.74,0.72,0.67,0.67,0.75,0.32,922,2070,2127,859,849,1503,1634,0.15,0.15,0.15,0.15,2098.5,854,1568.5,2849,2789,1095,992,2211,2220,2,0,4,86.57,34.58,93.33,1/1/2020 11:20,Ps204
0.73,0.74,0.66,0.68,0.74,0.31,1002,2284,2324,923,915,1637,1793,0.15,0.15,0.15,0.15,2304,919,1715,3182,3087,1197,1085,2448,2445,2,0,4,86.57,34.58,93.33,1/1/2020 11:40,Ps204
0.73,0.73,0.67,0.68,0.74,0.31,1081,2455,2505,1017,1005,1785,1939,0.15,0.15,0.15,0.15,2480,1011,1862,3427,3339,1314,1192,2651,2657,2,0,4,86.57,34.58,93.33,1/1/2020 12:00,Ps204
0.73,0.74,0.66,0.68,0.73,0.32,1046,2362,2400,977,967,1716,1864,0.15,0.15,0.15,0.15,2381,972,1790,3309,3211,1267,1148,2555,2557,2,0,4,86.57,34.58,93.33,1/1/2020 12:20,Ps204
0.73,0.74,0.66,0.68,0.74,0.31,998,2288,2322,914,908,1632,1793,0.15,0.15,0.15,0.15,2305,911,1712.5,3209,3104,1193,1081,2460,2454,2,0,4,86.57,34.58,93.33,1/1/2020 12:40,Ps204
0.73,0.74,0.66,0.68,0.74,0.31,930,2120,2150,850,844,1514,1661,0.15,0.15,0.15,0.15,2135,847,1587.5,2968,2869,1107,1002,2276,2270,2,0,4,86.57,34.58,93.33,1/1/2020 13:00,Ps204
0.73,0.74,0.66,0.68,0.74,0.32,898,2032,2059,821,815,1455,1593,0.15,0.15,0.15,0.15,2045.5,818,1524,2836,2740,1065,963,2176,2170,2,0,4,86.57,34.58,93.33,1/1/2020 13:20,Ps204
0.71,0.75,0.66,0.69,0.74,0.32,1106,2439,2436,1024,1011,1771,1913,0.15,0.15,0.15,0.15,2437.5,1017.5,1842,3400,3256,1322,1186,2610,2594,2,0,4,86.57,34.58,93.33,1/1/2020 13:40,Ps204
