User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.79,0.88,0.8,0.88,0.73,0.37,1154,1299,1394,1171,1230,1128,1115,0.15,0.15,0.15,0.15,1346.5,1200.5,1121.5,1638,1653,1589,1544,1521,1446,2,2,8,86.57,86.63,86.54,1/1/2020 8:00,Ps228
0.79,0.88,0.8,0.89,0.73,0.36,1336,1530,1651,1378,1458,1330,1319,0.15,0.15,0.15,0.15,1590.5,1418,1324.5,1934,1959,1878,1832,1801,1712,2,2,8,86.57,86.63,86.54,1/1/2020 8:20,Ps228
0.79,0.88,0.8,0.89,0.73,0.36,1470,1696,1834,1529,1622,1475,1465,0.15,0.15,0.15,0.15,1765,1575.5,1470,2142,2176,2084,2036,1999,1900,2,2,8,86.57,86.63,86.54,1/1/2020 8:40,Ps228
0.78,0.87,0.8,0.88,0.72,0.36,1588,1844,2000,1662,1769,1605,1597,0.15,0.15,0.15,0.15,1922,1715.5,1601,2334,2377,2272,2224,2181,2075,2,2,8,86.57,86.63,86.54,1/1/2020 9:00,Ps228
0.78,0.87,0.8,0.88,0.72,0.36,1670,1949,2119,1756,1875,1697,1692,0.15,0.15,0.15,0.15,2034,1815.5,1694.5,2470,2522,2405,2360,2310,2199,2,2,8,86.57,86.63,86.54,1/1/2020 9:20,Ps228
0.78,0.87,0.81,0.88,0.72,0.36,1848,2148,2330,1959,2079,1885,1868,0.15,0.15,0.15,0.15,2239,2019,1876.5,2707,2775,2656,2603,2548,2413,2,2,8,86.57,86.63,86.54,1/1/2020 9:40,Ps228
0.77,0.84,0.78,0.88,0.71,0.34,1714,2036,2201,1801,1940,1758,1749,0.15,0.15,0.15,0.15,2118.5,1870.5,1753.5,2645,2701,2557,2508,2458,2330,2,2,8,86.57,86.63,86.54,1/1/2020 10:00,Ps228
0.76,0.83,0.78,0.88,0.71,0.34,1603,1905,2056,1677,1808,1640,1632,0.15,0.15,0.15,0.15,1980.5,1742.5,1636,2487,2535,2398,2351,2305,2187,2,2,8,86.57,86.63,86.54,1/1/2020 10:20,Ps228
0.76,0.84,0.78,0.87,0.71,0.33,2182,2635,2859,2318,2516,2271,2268,0.15,0.15,0.15,0.15,2747,2417,2269.5,3451,3529,3334,3278,3207,3047,2,2,8,86.57,86.63,86.54,1/1/2020 10:40,Ps228
0.76,0.85,0.78,0.86,0.71,0.34,2219,2686,2941,2389,2598,2330,2340,0.15,0.15,0.15,0.15,2813.5,2493.5,2335,3505,3615,3394,3354,3267,3112,2,2,8,86.57,86.63,86.54,1/1/2020 11:00,Ps228
0.76,0.84,0.77,0.87,0.71,0.34,1658,1981,2162,1736,1893,1698,1714,0.15,0.15,0.15,0.15,2071.5,1814.5,1706,2610,2670,2504,2472,2413,2308,2,2,8,86.57,86.63,86.54,1/1/2020 11:20,Ps228
