User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.8,0.83,0.81,0.77,0.69,0.77,776,947,1058,851,807,341,310,0.15,0.15,0.15,0.42,1002.5,829,325.5,941,825,789,780,250,348,0,2,8,34.55,86.63,86.54,1/1/2020 8:00,Ps028
0.8,0.83,0.81,0.76,0.69,0.77,897,1116,1252,1004,953,400,362,0.15,0.15,0.15,0.32,1184,978.5,381,1095,963,919,912,289,405,0,2,8,34.55,86.63,86.54,1/1/2020 8:20,Ps028
0.79,0.83,0.81,0.76,0.69,0.77,987,1236,1390,1114,1059,443,401,0.15,0.15,0.15,0.24,1313,1086.5,422,1207,1067,1014,1011,318,446,0,2,8,34.55,86.63,86.54,1/1/2020 8:40,Ps028
0.79,0.83,0.81,0.76,0.7,0.76,1066,1344,1517,1213,1154,481,435,0.15,0.15,0.15,0.18,1430.5,1183.5,458,1301,1154,1095,1094,342,482,0,2,8,34.55,86.63,86.54,1/1/2020 9:00,Ps028
0.79,0.83,0.81,0.76,0.7,0.76,1120,1420,1607,1282,1222,507,459,0.15,0.15,0.15,0.15,1513.5,1252,483,1365,1213,1150,1152,359,505,0,2,8,34.55,86.63,86.54,1/1/2020 9:20,Ps028
0.79,0.83,0.81,0.76,0.69,0.76,1239,1565,1765,1425,1355,566,511,0.15,0.15,0.15,0.15,1665,1390,538.5,1502,1362,1268,1293,398,562,0,2,8,34.55,86.63,86.54,1/1/2020 9:40,Ps028
0.77,0.82,0.79,0.77,0.7,0.76,1160,1487,1674,1318,1268,516,470,0.15,0.15,0.15,0.15,1580.5,1293,493,1333,1186,1122,1141,352,487,0,2,8,34.55,86.63,86.54,1/1/2020 10:00,Ps028
0.77,0.81,0.79,0.77,0.7,0.76,1086,1391,1566,1228,1183,479,438,0.15,0.15,0.15,0.18,1478.5,1205.5,458.5,1237,1096,1042,1055,327,450,0,2,8,34.55,86.63,86.54,1/1/2020 10:20,Ps028
0.77,0.81,0.79,0.77,0.7,0.76,1478,1924,2176,1701,1642,661,603,0.15,0.15,0.15,0.15,2050,1671.5,632,1690,1509,1427,1453,443,617,0,2,8,34.55,86.63,86.54,1/1/2020 10:40,Ps028
0.76,0.83,0.8,0.76,0.7,0.76,1496,1958,2231,1748,1691,683,621,0.15,0.15,0.15,0.15,2094.5,1719.5,652,1753,1571,1484,1511,462,649,0,2,8,34.55,86.63,86.54,1/1/2020 11:00,Ps028
0.77,0.81,0.78,0.76,0.7,0.76,1123,1443,1644,1273,1237,494,454,0.15,0.15,0.15,0.15,1543.5,1255,474,1285,1125,1090,1083,336,468,0,2,8,34.55,86.63,86.54,1/1/2020 11:20,Ps028
0.77,0.78,0.78,0.77,0.7,0.76,1225,1589,1793,1387,1344,534,491,0.15,0.15,0.15,0.15,1691,1365.5,512.5,1366,1198,1154,1158,357,491,0,2,8,34.55,86.63,86.54,1/1/2020 11:40,Ps028
0.76,0.8,0.78,0.77,0.69,0.76,1312,1716,1939,1510,1466,587,537,0.15,0.15,0.15,0.15,1827.5,1488,562,1485,1315,1258,1272,393,544,0,2,8,34.55,86.63,86.54,1/1/2020 12:00,Ps028
0.76,0.8,0.78,0.77,0.69,0.76,1269,1655,1859,1453,1408,565,518,0.15,0.15,0.15,0.15,1757,1430.5,541.5,1426,1265,1206,1223,379,522,0,2,8,34.55,86.63,86.54,1/1/2020 12:20,Ps028
0.77,0.77,0.77,0.77,0.69,0.76,1222,1589,1789,1381,1339,529,488,0.15,0.15,0.15,0.15,1689,1360,508.5,1350,1180,1141,1142,353,483,0,2,8,34.55,86.63,86.54,1/1/2020 12:40,Ps028
0.77,0.77,0.78,0.77,0.69,0.76,1138,1474,1657,1282,1242,492,453,0.15,0.15,0.15,0.15,1565.5,1262,472.5,1259,1100,1063,1064,330,450,0,2,8,34.55,86.63,86.54,1/1/2020 13:00,Ps028
0.77,0.77,0.78,0.77,0.69,0.76,1096,1415,1588,1234,1194,475,437,0.15,0.15,0.15,0.18,1501.5,1214,456,1217,1067,1026,1032,320,436,0,2,8,34.55,86.63,86.54,1/1/2020 13:20,Ps028
0.75,0.8,0.79,0.78,0.68,0.76,1317,1719,1889,1514,1445,594,540,0.15,0.15,0.15,0.15,1804,1479.5,567,1495,1337,1248,1294,405,542,0,2,8,34.55,86.63,86.54,1/1/2020 13:40,Ps028
0.77,0.79,0.78,0.78,0.69,0.76,1172,1512,1689,1325,1276,514,471,0.15,0.15,0.15,0.15,1600.5,1300.5,492.5,1311,1162,1102,1123,348,473,0,2,8,34.55,86.63,86.54,1/1/2020 14:00,Ps028
0.76,0.81,0.8,0.78,0.68,0.76,1251,1617,1766,1430,1357,565,512,0.15,0.15,0.15,0.15,1691.5,1393.5,538.5,1441,1292,1193,1247,393,519,0,2,8,34.55,86.63,86.54,1/1/2020 14:20,Ps028
0.76,0.81,0.8,0.78,0.68,0.76,1146,1466,1599,1296,1230,514,466,0.15,0.15,0.15,0.15,1532.5,1263,490,1323,1184,1092,1139,361,475,0,2,8,34.55,86.63,86.54,1/1/2020 14:40,Ps028
0.77,0.81,0.79,0.78,0.69,0.76,957,1218,1356,1077,1032,423,385,0.15,0.15,0.15,0.28,1287,1054.5,404,1083,969,906,934,290,394,0,2,8,34.55,86.63,86.54,1/1/2020 15:00,Ps028
0.77,0.81,0.8,0.78,0.69,0.76,1049,1337,1483,1185,1133,467,425,0.15,0.15,0.15,0.2,1410,1159,446,1193,1076,996,1036,321,435,0,2,8,34.55,86.63,86.54,1/1/2020 15:20,Ps028
0.77,0.82,0.8,0.78,0.69,0.76,1049,1335,1477,1186,1132,469,426,0.15,0.15,0.15,0.2,1406,1159,447.5,1198,1085,998,1044,324,438,0,2,8,34.55,86.63,86.54,1/1/2020 15:40,Ps028
0.77,0.82,0.8,0.78,0.69,0.76,925,1172,1297,1043,995,414,375,0.15,0.15,0.15,0.29,1234.5,1019,394.5,1059,960,882,922,287,388,0,2,8,34.55,86.63,86.54,1/1/2020 16:00,Ps028
0.77,0.83,0.8,0.78,0.69,0.76,932,1179,1302,1052,1001,418,379,0.15,0.15,0.15,0.29,1240.5,1026.5,398.5,1071,974,891,935,291,392,0,2,8,34.55,86.63,86.54,1/1/2020 16:20,Ps028
0.77,0.83,0.8,0.78,0.69,0.76,716,900,996,803,765,319,290,0.15,0.15,0.15,0.46,948,784,304.5,820,744,684,714,223,301,0,2,8,34.55,86.63,86.54,1/1/2020 16:40,Ps028
0.77,0.83,0.8,0.78,0.69,0.76,663,832,921,743,708,296,268,0.15,0.15,0.15,0.5,876.5,725.5,282,761,691,634,663,207,280,0,2,8,34.55,86.63,86.54,1/1/2020 17:00,Ps028
0.78,0.83,0.8,0.77,0.69,0.76,736,929,1040,830,793,329,299,0.15,0.15,0.15,0.44,984.5,811.5,314,867,771,727,738,231,318,0,2,8,34.55,86.63,86.54,1/2/2020 8:00,Ps028
0.78,0.83,0.8,0.77,0.69,0.76,588,738,824,658,629,261,237,0.15,0.15,0.15,0.55,781,643.5,249,680,607,570,582,182,250,0,2,8,34.55,86.63,86.54,1/2/2020 8:20,Ps028
0.78,0.83,0.8,0.77,0.69,0.76,830,1049,1175,936,896,370,337,0.15,0.15,0.15,0.37,1112,916,353.5,967,864,812,828,258,355,0,2,8,34.55,86.63,86.54,1/2/2020 8:40,Ps028
0.8,0.83,0.81,0.76,0.7,0.77,908,1135,1283,1018,971,403,366,0.15,0.15,0.15,0.31,1209,994.5,384.5,1107,965,932,914,290,406,0,2,8,34.55,86.63,86.54,1/2/2020 9:00,Ps028
0.78,0.83,0.8,0.76,0.7,0.76,1290,1657,1868,1482,1420,584,530,0.15,0.15,0.15,0.15,1762.5,1451,557,1520,1364,1279,1306,401,560,0,2,8,34.55,86.63,86.54,1/2/2020 9:20,Ps028
0.78,0.83,0.8,0.77,0.7,0.76,1140,1458,1640,1297,1245,510,464,0.15,0.15,0.15,0.15,1549,1271,487,1320,1179,1111,1132,350,484,0,2,8,34.55,86.63,86.54,1/2/2020 9:40,Ps028
0.77,0.82,0.8,0.77,0.7,0.76,1208,1552,1747,1377,1324,539,491,0.15,0.15,0.15,0.15,1649.5,1350.5,515,1393,1243,1173,1195,368,509,0,2,8,34.55,86.63,86.54,1/2/2020 10:00,Ps028
0.77,0.83,0.81,0.75,0.69,0.76,1553,1997,2265,1812,1734,715,647,0.15,0.15,0.15,0.15,2131,1773,681,1859,1693,1572,1616,492,696,0,2,8,34.55,86.63,86.54,1/2/2020 10:20,Ps028
0.77,0.83,0.8,0.75,0.7,0.76,1481,1929,2198,1733,1670,680,616,0.15,0.15,0.15,0.15,2063.5,1701.5,648,1757,1582,1487,1516,463,652,0,2,8,34.55,86.63,86.54,1/2/2020 10:40,Ps028
0.77,0.79,0.78,0.77,0.7,0.76,1193,1540,1737,1350,1306,523,479,0.15,0.15,0.15,0.15,1638.5,1328,501,1344,1184,1134,1142,353,486,0,2,8,34.55,86.63,86.54,1/2/2020 11:00,Ps028
0.76,0.83,0.8,0.76,0.69,0.76,1644,2167,2462,1937,1874,758,688,0.15,0.15,0.15,0.15,2314.5,1905.5,723,1919,1732,1626,1671,508,713,0,2,8,34.55,86.63,86.54,1/2/2020 11:20,Ps028
0.76,0.83,0.8,0.76,0.69,0.76,1588,2075,2342,1863,1797,736,666,0.15,0.15,0.15,0.15,2208.5,1830,701,1850,1682,1567,1625,496,692,0,2,8,34.55,86.63,86.54,1/2/2020 11:40,Ps028
0.75,0.83,0.8,0.76,0.69,0.76,1486,1962,2204,1761,1696,697,629,0.15,0.15,0.15,0.15,2083,1728.5,663,1729,1580,1464,1528,465,648,0,2,8,34.55,86.63,86.54,1/2/2020 12:00,Ps028
