User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.83,0.74,0.68,0.8,0.77,0.32,422,986,989,421,394,303,306,0.24,0.15,0.27,0.46,987.5,407.5,304.5,1334,1310,578,467,411,381,0,0,2,34.55,34.58,86.63,1/1/2020 8:00,Ps002
0.82,0.73,0.68,0.79,0.78,0.32,490,1162,1172,494,462,356,358,0.15,0.15,0.15,0.36,1167,478,357,1578,1553,682,550,485,447,0,0,2,34.55,34.58,86.63,1/1/2020 8:20,Ps002
0.82,0.72,0.68,0.79,0.78,0.32,539,1290,1302,549,512,394,396,0.15,0.15,0.15,0.29,1296,530.5,395,1751,1726,756,610,538,493,0,0,2,34.55,34.58,86.63,1/1/2020 8:40,Ps002
0.82,0.72,0.68,0.79,0.78,0.32,583,1405,1422,596,555,428,429,0.15,0.15,0.15,0.23,1413.5,575.5,428.5,1910,1885,823,664,587,535,0,0,2,34.55,34.58,86.63,1/1/2020 9:00,Ps002
0.81,0.72,0.68,0.78,0.78,0.32,613,1486,1507,629,586,452,452,0.15,0.15,0.15,0.19,1496.5,607.5,452,2025,2000,871,702,621,565,0,0,2,34.55,34.58,86.63,1/1/2020 9:20,Ps002
0.81,0.72,0.68,0.79,0.78,0.32,682,1645,1663,702,652,502,502,0.15,0.15,0.15,0.15,1654,677,502,2226,2197,966,776,687,623,0,0,2,34.55,34.58,86.63,1/1/2020 9:40,Ps002
0.81,0.72,0.68,0.76,0.76,0.31,622,1525,1572,638,600,467,466,0.15,0.15,0.15,0.17,1548.5,619,466.5,2165,2127,918,745,670,600,0,0,2,34.55,34.58,86.63,1/1/2020 10:00,Ps002
0.81,0.72,0.68,0.76,0.76,0.31,580,1424,1469,593,559,435,435,0.15,0.15,0.15,0.22,1446.5,576,435,2034,1997,858,697,627,563,0,0,2,34.55,34.58,86.63,1/1/2020 10:20,Ps002
0.8,0.71,0.68,0.76,0.76,0.3,792,1971,2042,820,770,601,598,0.15,0.15,0.15,0.15,2006.5,795,599.5,2828,2784,1188,966,870,774,0,0,2,34.55,34.58,86.63,1/1/2020 10:40,Ps002
0.8,0.7,0.68,0.76,0.77,0.31,813,2033,2101,851,793,616,616,0.15,0.15,0.15,0.15,2067,822,616,2875,2844,1217,988,887,786,0,0,2,34.55,34.58,86.63,1/1/2020 11:00,Ps002
0.81,0.71,0.68,0.77,0.76,0.31,600,1489,1541,615,578,449,453,0.15,0.15,0.15,0.19,1515,596.5,451,2136,2110,891,728,653,584,0,0,2,34.55,34.58,86.63,1/1/2020 11:20,Ps002
0.81,0.71,0.68,0.76,0.76,0.3,647,1618,1678,662,626,489,489,0.15,0.15,0.15,0.15,1648,644,489,2366,2322,977,798,720,644,0,0,2,34.55,34.58,86.63,1/1/2020 11:40,Ps002
0.8,0.71,0.68,0.76,0.76,0.3,703,1755,1825,728,685,535,536,0.15,0.15,0.15,0.15,1790,706.5,535.5,2560,2517,1072,876,793,698,0,0,2,34.55,34.58,86.63,1/1/2020 12:00,Ps002
0.8,0.71,0.68,0.76,0.76,0.3,679,1686,1750,700,661,516,517,0.15,0.15,0.15,0.15,1718,680.5,516.5,2468,2420,1035,845,767,674,0,0,2,34.55,34.58,86.63,1/1/2020 12:20,Ps002
0.81,0.71,0.68,0.75,0.76,0.3,643,1613,1674,656,622,487,487,0.15,0.15,0.15,0.15,1643.5,639,487,2379,2331,976,798,722,645,0,0,2,34.55,34.58,86.63,1/1/2020 12:40,Ps002
0.81,0.71,0.69,0.76,0.76,0.3,599,1497,1551,610,579,453,453,0.15,0.15,0.15,0.19,1524,594.5,453,2201,2155,905,740,669,598,0,0,2,34.55,34.58,86.63,1/1/2020 13:00,Ps002
0.81,0.72,0.68,0.76,0.76,0.3,579,1439,1487,589,558,436,436,0.15,0.15,0.15,0.22,1463,573.5,436,2105,2059,870,710,642,574,0,0,2,34.55,34.58,86.63,1/1/2020 13:20,Ps002
0.8,0.72,0.68,0.77,0.77,0.3,710,1740,1782,729,691,542,535,0.15,0.15,0.15,0.15,1761,710,538.5,2526,2445,1071,868,791,694,0,0,2,34.55,34.58,86.63,1/1/2020 13:40,Ps002
0.81,0.72,0.68,0.76,0.76,0.3,623,1537,1585,635,601,470,468,0.15,0.15,0.15,0.16,1561,618,469,2231,2178,932,758,686,612,0,0,2,34.55,34.58,86.63,1/1/2020 14:00,Ps002
0.81,0.73,0.68,0.77,0.78,0.31,678,1640,1665,692,656,513,503,0.15,0.15,0.15,0.15,1652.5,674,508,2341,2257,1002,807,735,648,0,0,2,34.55,34.58,86.63,1/1/2020 14:20,Ps002
0.81,0.73,0.68,0.78,0.78,0.31,621,1490,1506,628,596,466,457,0.15,0.15,0.15,0.17,1498,612,461.5,2112,2034,905,728,662,587,0,0,2,34.55,34.58,86.63,1/1/2020 14:40,Ps002
0.81,0.73,0.68,0.77,0.77,0.31,513,1242,1274,520,492,383,381,0.15,0.15,0.15,0.32,1258,506,382,1772,1727,753,610,551,493,0,0,2,34.55,34.58,86.63,1/1/2020 15:00,Ps002
0.81,0.73,0.68,0.77,0.77,0.31,565,1363,1396,574,543,423,419,0.15,0.15,0.15,0.25,1379.5,558.5,421,1935,1884,829,669,606,540,0,0,2,34.55,34.58,86.63,1/1/2020 15:20,Ps002
0.81,0.73,0.68,0.77,0.77,0.31,567,1361,1391,576,545,424,419,0.15,0.15,0.15,0.25,1376,560.5,421.5,1923,1871,828,668,604,539,0,0,2,34.55,34.58,86.63,1/1/2020 15:40,Ps002
0.81,0.73,0.68,0.77,0.77,0.31,500,1196,1222,508,480,373,370,0.15,0.15,0.15,0.34,1209,494,371.5,1684,1638,727,586,530,473,0,0,2,34.55,34.58,86.63,1/1/2020 16:00,Ps002
0.81,0.73,0.68,0.77,0.77,0.31,505,1204,1228,513,485,377,372,0.15,0.15,0.15,0.33,1216,499,374.5,1688,1640,732,589,533,476,0,0,2,34.55,34.58,86.63,1/1/2020 16:20,Ps002
0.82,0.73,0.68,0.78,0.77,0.31,387,920,939,392,370,287,285,0.31,0.15,0.32,0.49,929.5,381,286,1288,1253,559,450,407,364,0,0,2,34.55,34.58,86.63,1/1/2020 16:40,Ps002
0.82,0.74,0.68,0.78,0.77,0.31,359,852,868,363,343,266,264,0.36,0.15,0.37,0.53,860,353,265,1190,1157,517,416,376,337,0,0,2,34.55,34.58,86.63,1/1/2020 17:00,Ps002
0.82,0.73,0.68,0.78,0.77,0.31,399,956,977,406,381,295,296,0.29,0.15,0.3,0.47,966.5,393.5,295.5,1327,1302,573,464,415,374,0,0,2,34.55,34.58,86.63,1/2/2020 8:00,Ps002
0.82,0.73,0.69,0.77,0.77,0.31,317,758,775,321,303,234,235,0.43,0.15,0.44,0.58,766.5,312,234.5,1058,1035,457,369,332,299,0,0,2,34.55,34.58,86.63,1/2/2020 8:20,Ps002
0.82,0.73,0.68,0.77,0.77,0.31,448,1078,1104,457,430,333,333,0.2,0.15,0.21,0.4,1091,443.5,333,1505,1476,649,525,470,423,0,0,2,34.55,34.58,86.63,1/2/2020 8:40,Ps002
0.82,0.72,0.68,0.79,0.77,0.32,493,1185,1199,499,467,359,362,0.15,0.15,0.15,0.35,1192,483,360.5,1618,1597,691,559,492,453,0,0,2,34.55,34.58,86.63,1/2/2020 9:00,Ps002
0.81,0.72,0.68,0.77,0.77,0.31,699,1709,1756,723,676,525,523,0.15,0.15,0.15,0.15,1732.5,699.5,524,2387,2350,1024,828,741,664,0,0,2,34.55,34.58,86.63,1/2/2020 9:20,Ps002
0.81,0.72,0.68,0.77,0.77,0.31,614,1498,1541,630,592,460,459,0.15,0.15,0.15,0.18,1519.5,611,459.5,2111,2074,901,730,655,587,0,0,2,34.55,34.58,86.63,1/2/2020 9:40,Ps002
0.81,0.72,0.68,0.76,0.77,0.31,649,1592,1641,667,627,488,487,0.15,0.15,0.15,0.15,1616.5,647,487.5,2256,2217,958,777,698,625,0,0,2,34.55,34.58,86.63,1/2/2020 10:00,Ps002
0.8,0.71,0.68,0.78,0.78,0.31,853,2096,2136,889,826,638,636,0.15,0.15,0.15,0.15,2116,857.5,637,2877,2845,1240,998,890,797,0,0,2,34.55,34.58,86.63,1/2/2020 10:20,Ps002
0.8,0.71,0.68,0.77,0.77,0.31,808,2012,2069,846,787,610,609,0.15,0.15,0.15,0.15,2040.5,816.5,609.5,2809,2781,1197,969,867,771,0,0,2,34.55,34.58,86.63,1/2/2020 10:40,Ps002
0.81,0.72,0.68,0.76,0.76,0.3,633,1572,1627,648,612,477,477,0.15,0.15,0.15,0.15,1599.5,630,477,2274,2233,948,772,696,623,0,0,2,34.55,34.58,86.63,1/2/2020 11:00,Ps002
0.79,0.7,0.68,0.76,0.77,0.31,896,2244,2323,943,879,684,682,0.15,0.15,0.15,0.15,2283.5,911,683,3192,3152,1356,1101,992,872,0,0,2,34.55,34.58,86.63,1/2/2020 11:20,Ps002
0.79,0.71,0.67,0.77,0.77,0.31,870,2148,2216,913,851,662,659,0.15,0.15,0.15,0.15,2182,882,660.5,3048,3002,1310,1061,958,839,0,0,2,34.55,34.58,86.63,1/2/2020 11:40,Ps002
0.79,0.7,0.67,0.76,0.77,0.31,815,2020,2090,863,804,627,623,0.15,0.15,0.15,0.15,2055,833.5,625,2887,2838,1247,1009,915,794,0,0,2,34.55,34.58,86.63,1/2/2020 12:00,Ps002
0.79,0.7,0.68,0.76,0.77,0.3,782,1956,2034,814,767,600,599,0.15,0.15,0.15,0.15,1995,790.5,599.5,2870,2815,1206,985,895,781,0,0,2,34.55,34.58,86.63,1/2/2020 12:20,Ps002
0.79,0.71,0.68,0.76,0.77,0.31,907,2224,2294,948,891,696,692,0.15,0.15,0.15,0.15,2259,919.5,694,3218,3140,1386,1126,1025,886,0,0,2,34.55,34.58,86.63,1/2/2020 12:40,Ps002
0.78,0.71,0.67,0.77,0.79,0.31,857,2107,2154,920,856,669,657,0.15,0.15,0.15,0.15,2130.5,888,663,2980,2896,1319,1057,964,831,0,0,2,34.55,34.58,86.63,1/2/2020 13:00,Ps002
0.79,0.71,0.68,0.76,0.77,0.3,815,2018,2077,846,800,628,620,0.15,0.15,0.15,0.15,2047.5,823,624,2949,2861,1250,1016,927,806,0,0,2,34.55,34.58,86.63,1/2/2020 13:20,Ps002
0.8,0.72,0.68,0.77,0.78,0.31,845,2059,2095,881,828,648,637,0.15,0.15,0.15,0.15,2077,854.5,642.5,2931,2830,1271,1023,931,811,0,0,2,34.55,34.58,86.63,1/2/2020 13:40,Ps002
0.79,0.72,0.68,0.77,0.79,0.31,815,1974,1993,858,801,626,609,0.15,0.15,0.15,0.15,1983.5,829.5,617.5,2742,2638,1215,966,879,765,0,0,2,34.55,34.58,86.63,1/2/2020 14:00,Ps002
0.8,0.72,0.68,0.78,0.78,0.31,916,2217,2243,946,891,697,681,0.15,0.15,0.15,0.15,2230,918.5,689,3119,3004,1355,1086,987,866,0,0,2,34.55,34.58,86.63,1/2/2020 14:20,Ps002
0.8,0.73,0.68,0.78,0.78,0.31,1085,2603,2627,1115,1049,817,800,0.15,0.15,0.15,0.15,2615,1082,808.5,3616,3486,1582,1263,1145,1012,0,0,2,34.55,34.58,86.63,1/2/2020 14:40,Ps002
0.82,0.73,0.68,0.77,0.76,0.31,373,902,925,377,357,277,277,0.33,0.15,0.34,0.5,913.5,367,277,1284,1254,545,442,399,359,0,0,2,34.55,34.58,86.63,1/2/2020 15:00,Ps002
0.81,0.73,0.68,0.78,0.78,0.31,666,1587,1597,676,639,499,485,0.15,0.15,0.15,0.15,1592,657.5,492,2212,2128,960,768,696,618,0,0,2,34.55,34.58,86.63,1/2/2020 15:20,Ps002
0.81,0.74,0.68,0.79,0.79,0.32,661,1548,1548,670,630,489,476,0.15,0.15,0.15,0.15,1548,650,482.5,2110,2026,932,739,668,596,0,0,2,34.55,34.58,86.63,1/2/2020 15:40,Ps002
0.82,0.74,0.68,0.79,0.79,0.32,597,1391,1391,600,565,438,429,0.15,0.15,0.15,0.22,1391,582.5,433.5,1895,1823,834,663,597,537,0,0,2,34.55,34.58,86.63,1/2/2020 16:00,Ps002
0.83,0.75,0.68,0.8,0.78,0.32,460,1057,1054,454,430,331,327,0.18,0.15,0.21,0.41,1055.5,442,329,1436,1383,629,501,449,409,0,0,2,34.55,34.58,86.63,1/2/2020 16:20,Ps002
0.82,0.74,0.68,0.79,0.78,0.32,672,1564,1568,678,638,493,483,0.15,0.15,0.15,0.15,1566,658,488,2122,2046,940,747,673,604,0,0,2,34.55,34.58,86.63,1/2/2020 16:40,Ps002
0.84,0.76,0.68,0.81,0.78,0.33,324,733,730,312,297,227,227,0.42,0.15,0.46,0.59,731.5,304.5,227,1004,967,432,346,309,286,0,0,2,34.55,34.58,86.63,1/2/2020 17:00,Ps002
0.82,0.73,0.68,0.77,0.77,0.31,352,844,862,358,337,260,261,0.37,0.15,0.38,0.53,853,347.5,260.5,1174,1151,507,410,367,331,0,0,2,34.55,34.58,86.63,1/3/2020 8:00,Ps002
0.82,0.73,0.68,0.77,0.77,0.31,344,825,844,349,329,255,255,0.38,0.15,0.39,0.54,834.5,339,255,1151,1127,497,402,360,325,0,0,2,34.55,34.58,86.63,1/3/2020 8:20,Ps002
0.82,0.73,0.68,0.77,0.77,0.31,435,1048,1073,443,417,323,324,0.22,0.15,0.23,0.42,1060.5,430,323.5,1463,1435,630,510,457,411,0,0,2,34.55,34.58,86.63,1/3/2020 8:40,Ps002
0.81,0.72,0.68,0.77,0.77,0.31,553,1339,1374,567,532,413,412,0.15,0.15,0.15,0.26,1356.5,549.5,412.5,1871,1838,804,651,583,524,0,0,2,34.55,34.58,86.63,1/3/2020 9:00,Ps002
0.81,0.72,0.68,0.77,0.77,0.31,628,1528,1570,646,606,470,469,0.15,0.15,0.15,0.16,1549,626,469.5,2140,2104,918,743,666,597,0,0,2,34.55,34.58,86.63,1/3/2020 9:20,Ps002
0.81,0.72,0.68,0.77,0.76,0.31,576,1404,1444,590,555,431,431,0.15,0.15,0.15,0.23,1424,572.5,431,1982,1946,845,685,615,552,0,0,2,34.55,34.58,86.63,1/3/2020 9:40,Ps002
0.82,0.72,0.68,0.77,0.76,0.31,478,1163,1196,486,459,356,357,0.15,0.15,0.15,0.36,1179.5,472.5,356.5,1651,1618,701,569,512,460,0,0,2,34.55,34.58,86.63,1/3/2020 10:00,Ps002
0.81,0.72,0.68,0.76,0.76,0.31,529,1294,1333,539,508,395,396,0.15,0.15,0.15,0.29,1313.5,523.5,395.5,1846,1810,780,633,570,512,0,0,2,34.55,34.58,86.63,1/3/2020 10:20,Ps002
0.81,0.72,0.68,0.76,0.76,0.31,615,1518,1568,630,594,463,463,0.15,0.15,0.15,0.17,1543,612,463,2180,2140,915,744,670,600,0,0,2,34.55,34.58,86.63,1/3/2020 10:40,Ps002
0.81,0.71,0.68,0.76,0.76,0.3,725,1806,1871,747,704,549,548,0.15,0.15,0.15,0.15,1838.5,725.5,548.5,2608,2564,1090,887,800,713,0,0,2,34.55,34.58,86.63,1/3/2020 11:00,Ps002
