User1-Uo,User2-Uo,User3-Uo,User4-Uo,User5-Uo,User6-Uo,Non-daylit Sensor,User1-ill,User2-ill,User3-ill,User4-ill,User5-ill,User6-ill,LightingFraction-Non-daylit,LightingFractionZoneOne,LightingFractionZoneTwo,LightingFractionZoneThree,LightingZoneOne,LightingZoneTwo,LightingZoneThree,User1-Ev,User2-Ev,User3-Ev,User4-Ev,User5-Ev,User6-Ev,U5/6-Ps,U3/4-Ps,U1/2-Ps,ViewU56,ViewU34,ViewU12,DATE,Ps
0.81,0.53,0.83,0.83,0.71,0.37,1092,397,527,1322,1442,1163,1115,0.15,0.17,0.15,0.15,462,1382,1139,483,653,1725,1872,1545,1422,2,4,0,86.57,93.33,34.58,1/1/2020 8:00,Ps240
0.8,0.53,0.84,0.83,0.71,0.36,1264,466,617,1561,1708,1370,1319,0.15,0.15,0.15,0.15,541.5,1634.5,1344.5,569,771,2044,2220,1825,1683,2,4,0,86.57,93.33,34.58,1/1/2020 8:20,Ps240
0.8,0.53,0.83,0.82,0.71,0.36,1390,516,682,1730,1897,1520,1465,0.15,0.15,0.15,0.15,599,1813.5,1492.5,630,856,2267,2464,2023,1869,2,4,0,86.57,93.33,34.58,1/1/2020 8:40,Ps240
0.8,0.53,0.83,0.82,0.71,0.36,1501,560,739,1885,2071,1653,1597,0.15,0.15,0.15,0.15,649.5,1978,1625,685,932,2478,2692,2205,2041,2,4,0,86.57,93.33,34.58,1/1/2020 9:00,Ps240
0.8,0.53,0.83,0.82,0.71,0.36,1579,591,779,1994,2195,1745,1691,0.15,0.15,0.15,0.15,685,2094.5,1718,724,986,2630,2855,2334,2164,2,4,0,86.57,93.33,34.58,1/1/2020 9:20,Ps240
0.8,0.53,0.83,0.82,0.71,0.36,1740,660,867,2194,2413,1941,1867,0.15,0.15,0.15,0.15,763.5,2303.5,1904,801,1096,2879,3128,2576,2383,2,4,0,86.57,93.33,34.58,1/1/2020 9:40,Ps240
0.79,0.54,0.83,0.82,0.69,0.34,1636,604,793,2105,2288,1796,1769,0.15,0.15,0.15,0.15,698.5,2196.5,1782.5,771,1031,2874,3052,2476,2312,2,4,0,86.57,93.33,34.58,1/1/2020 10:00,Ps240
0.79,0.54,0.83,0.82,0.69,0.34,1533,561,738,1973,2141,1675,1654,0.15,0.15,0.15,0.15,649.5,2057,1664.5,722,961,2708,2869,2322,2171,2,4,0,86.57,93.33,34.58,1/1/2020 10:20,Ps240
0.79,0.54,0.82,0.81,0.69,0.34,2085,773,1015,2733,2977,2318,2296,0.15,0.15,0.15,0.15,894,2855,2307,997,1334,3770,3997,3228,3022,2,4,0,86.57,93.33,34.58,1/1/2020 10:40,Ps240
0.79,0.54,0.81,0.8,0.7,0.34,2112,801,1044,2774,3053,2380,2356,0.15,0.15,0.15,0.15,922.5,2913.5,2368,1016,1372,3826,4077,3290,3085,2,4,0,86.57,93.33,34.58,1/1/2020 11:00,Ps240
0.79,0.54,0.83,0.81,0.7,0.34,1591,580,758,2050,2248,1730,1729,0.15,0.15,0.15,0.15,669,2149,1729.5,748,997,2855,3029,2432,2285,2,4,0,86.57,93.33,34.58,1/1/2020 11:20,Ps240
0.79,0.54,0.83,0.82,0.69,0.33,1729,624,823,2271,2458,1894,1890,0.15,0.15,0.15,0.15,723.5,2364.5,1892,825,1088,3176,3343,2685,2521,2,4,0,86.57,93.33,34.58,1/1/2020 11:40,Ps240
0.79,0.54,0.82,0.8,0.69,0.33,1855,689,900,2438,2650,2056,2054,0.15,0.15,0.15,0.15,794.5,2544,2055,901,1198,3441,3619,2917,2742,2,4,0,86.57,93.33,34.58,1/1/2020 12:00,Ps240
0.79,0.55,0.82,0.81,0.68,0.33,1792,664,869,2350,2540,1980,1973,0.15,0.15,0.15,0.15,766.5,2445,1976.5,871,1155,3316,3478,2813,2641,2,4,0,86.57,93.33,34.58,1/1/2020 12:20,Ps240
0.79,0.54,0.83,0.82,0.69,0.33,1724,619,818,2277,2456,1887,1886,0.15,0.15,0.15,0.15,718.5,2366.5,1886.5,826,1085,3201,3359,2695,2531,2,4,0,86.57,93.33,34.58,1/1/2020 12:40,Ps240
0.79,0.54,0.83,0.82,0.69,0.33,1605,576,762,2110,2275,1753,1748,0.15,0.15,0.15,0.15,669,2192.5,1750.5,767,1007,2958,3105,2495,2341,2,4,0,86.57,93.33,34.58,1/1/2020 13:00,Ps240
0.79,0.54,0.83,0.82,0.69,0.33,1545,557,736,2023,2179,1687,1678,0.15,0.15,0.15,0.15,646.5,2101,1682.5,737,969,2824,2966,2390,2239,2,4,0,86.57,93.33,34.58,1/1/2020 13:20,Ps240
0.8,0.55,0.82,0.81,0.68,0.34,1846,699,924,2439,2587,2077,2023,0.15,0.15,0.15,0.15,811.5,2513,2050,908,1202,3370,3518,2897,2688,2,4,0,86.57,93.33,34.58,1/1/2020 13:40,Ps240
0.79,0.54,0.83,0.82,0.69,0.34,1649,602,796,2155,2316,1814,1789,0.15,0.15,0.15,0.15,699,2235.5,1801.5,788,1042,2986,3136,2542,2374,2,4,0,86.57,93.33,34.58,1/1/2020 14:00,Ps240
0.8,0.55,0.82,0.82,0.68,0.35,1748,667,886,2288,2422,1970,1892,0.15,0.15,0.15,0.15,776.5,2355,1931,851,1132,3109,3249,2696,2486,2,4,0,86.57,93.33,34.58,1/1/2020 14:20,Ps240
0.8,0.55,0.82,0.82,0.68,0.35,1599,607,809,2074,2197,1789,1710,0.15,0.15,0.15,0.15,708,2135.5,1749.5,770,1024,2803,2931,2435,2240,2,4,0,86.57,93.33,34.58,1/1/2020 14:40,Ps240
0.8,0.55,0.83,0.82,0.69,0.34,1345,496,654,1726,1856,1473,1439,0.15,0.15,0.15,0.15,575,1791,1456,636,845,2360,2486,2029,1888,2,4,0,86.57,93.33,34.58,1/1/2020 15:00,Ps240
0.8,0.55,0.83,0.82,0.68,0.35,1472,548,724,1892,2030,1624,1578,0.15,0.15,0.15,0.15,636,1961,1601,699,932,2575,2712,2223,2063,2,4,0,86.57,93.33,34.58,1/1/2020 15:20,Ps240
0.8,0.55,0.83,0.82,0.68,0.35,1470,551,728,1885,2022,1626,1573,0.15,0.15,0.15,0.15,639.5,1953.5,1599.5,699,934,2555,2692,2214,2051,2,4,0,86.57,93.33,34.58,1/1/2020 15:40,Ps240
0.8,0.55,0.83,0.83,0.68,0.35,1297,486,642,1653,1774,1429,1381,0.15,0.15,0.15,0.15,564,1713.5,1405,614,820,2234,2356,1939,1796,2,4,0,86.57,93.33,34.58,1/1/2020 16:00,Ps240
0.8,0.55,0.83,0.83,0.68,0.35,1305,492,650,1661,1781,1442,1388,0.15,0.15,0.15,0.15,571,1721,1415,618,828,2237,2360,1948,1801,2,4,0,86.57,93.33,34.58,1/1/2020 16:20,Ps240
0.8,0.55,0.83,0.83,0.69,0.35,1003,375,495,1267,1361,1098,1061,0.15,0.22,0.15,0.15,435,1314,1079.5,471,630,1706,1802,1485,1375,2,4,0,86.57,93.33,34.58,1/1/2020 16:40,Ps240
0.8,0.55,0.83,0.83,0.69,0.35,930,348,459,1171,1258,1017,981,0.15,0.28,0.15,0.15,403.5,1214.5,999,436,584,1575,1664,1373,1270,2,4,0,86.57,93.33,34.58,1/1/2020 17:00,Ps240
0.79,0.54,0.83,0.82,0.7,0.35,1039,386,507,1303,1417,1130,1101,0.15,0.2,0.15,0.15,446.5,1360,1115.5,481,646,1745,1866,1528,1418,2,4,0,86.57,93.33,34.58,1/2/2020 8:00,Ps240
0.8,0.54,0.84,0.83,0.69,0.35,828,306,402,1037,1123,896,874,0.15,0.37,0.15,0.15,354,1080,885,384,514,1396,1485,1216,1130,2,4,0,86.57,93.33,34.58,1/2/2020 8:20,Ps240
0.79,0.54,0.83,0.82,0.69,0.35,1170,434,570,1474,1601,1275,1244,0.15,0.15,0.15,0.15,502,1537.5,1259.5,544,731,1984,2115,1730,1608,2,4,0,86.57,93.33,34.58,1/2/2020 8:40,Ps240
0.8,0.53,0.84,0.82,0.71,0.36,1282,469,621,1593,1752,1386,1346,0.15,0.15,0.15,0.15,545,1672.5,1366,576,780,2099,2280,1862,1724,2,4,0,86.57,93.33,34.58,1/2/2020 9:00,Ps240
0.79,0.54,0.83,0.81,0.69,0.35,1818,683,897,2335,2550,2019,1974,0.15,0.15,0.15,0.15,790,2442.5,1996.5,856,1156,3145,3365,2743,2553,2,4,0,86.57,93.33,34.58,1/2/2020 9:20,Ps240
0.79,0.54,0.83,0.82,0.69,0.34,1607,597,783,2058,2238,1767,1734,0.15,0.15,0.15,0.15,690,2148,1750.5,756,1013,2793,2973,2420,2255,2,4,0,86.57,93.33,34.58,1/2/2020 9:40,Ps240
